category,file,source_page,author,license
track,track_heilbronn-gauntlet-tracks.jpg,https://commons.wikimedia.org/wiki/File:Heilbronn_gauntlet_tracks.jpg,Template:Sarang,Public domain
track,track_lavra-s-lift.jpg,https://commons.wikimedia.org/wiki/File:Lavra%27s_Lift.jpg,Pedro Simões,CC BY 2.0
track,track_london-county-council-tramways-106-approaching-the-bowes-lyo.jpg,"https://commons.wikimedia.org/wiki/File:London_County_Council_Tramways_106_approaching_the_Bowes_Lyon_bridge,_1989_-_geograph.org.uk_-_6541344.jpg",Alan Murray-Rust,CC BY-SA 2.0
track,track_mainz-neustadt-bismarckplatz-gleisverschlingung.jpg,"https://commons.wikimedia.org/wiki/File:Mainz-Neustadt_-_Bismarckplatz,_Gleisverschlingung.jpg",ManuelB701,CC0
track,track_moscow-gauntlet-track-at-syromyatnichesky-passage-2828418169.jpg,"https://commons.wikimedia.org/wiki/File:Moscow,_gauntlet_track_at_Syromyatnichesky_Passage_(28284181699).jpg","Andrey Filippov 安德烈 from Moscow, Russia",CC BY 2.0
track,track_moscow-gauntlet-track-at-syromyatnichesky-passage-4025785874.jpg,"https://commons.wikimedia.org/wiki/File:Moscow,_gauntlet_track_at_Syromyatnichesky_Passage_(40257858740).jpg","Andrey Filippov 安德烈 from Moscow, Russia",CC BY 2.0
track,track_moscow-gauntlet-track-at-syromyatnichesky-passage-4206559026.jpg,"https://commons.wikimedia.org/wiki/File:Moscow,_gauntlet_track_at_Syromyatnichesky_Passage_(42065590261).jpg","Andrey Filippov 安德烈 from Moscow, Russia",CC BY 2.0
track,track_moscow-gauntlet-track-at-syromyatnichesky-passage-4206559037.jpg,"https://commons.wikimedia.org/wiki/File:Moscow,_gauntlet_track_at_Syromyatnichesky_Passage_(42065590371).jpg","Andrey Filippov 安德烈 from Moscow, Russia",CC BY 2.0
track,track_national-tramway-museum-48288613681.jpg,https://commons.wikimedia.org/wiki/File:National_Tramway_Museum_-_48288613681.jpg,Steven's Transport Photos,CC BY 2.0
track,track_not-so-permanent-way-geograph-org-uk-1099991.jpg,https://commons.wikimedia.org/wiki/File:Not-So_Permanent_Way._-_geograph.org.uk_-_1099991.jpg,Tony Mercer,CC BY-SA 2.0
track,track_not-such-a-permanent-way-geograph-org-uk-127998.jpg,https://commons.wikimedia.org/wiki/File:Not_Such_a_Permanent_Way%5E_-_geograph.org.uk_-_127998.jpg,Glyn Baker,CC BY-SA 2.0
track,track_overgrown-permanent-way-hut-geograph-org-uk-1811648.jpg,https://commons.wikimedia.org/wiki/File:Overgrown_Permanent_Way_Hut_-_geograph.org.uk_-_1811648.jpg,Ashley Dace,CC BY-SA 2.0
track,track_permanent-way-concrete-hut-geograph-org-uk-1755448.jpg,https://commons.wikimedia.org/wiki/File:Permanent_Way_concrete_hut_-_geograph.org.uk_-_1755448.jpg,Ashley Dace,CC BY-SA 2.0
track,track_permanent-way-fixer-7216574552.jpg,https://commons.wikimedia.org/wiki/File:Permanent_Way_Fixer_(7216574552).jpg,Barry Lewis,CC BY 2.0
track,track_permanent-way-geograph-org-uk-1079563.jpg,https://commons.wikimedia.org/wiki/File:Permanent_way._-_geograph.org.uk_-_1079563.jpg,Harvey Robinson,CC BY-SA 2.0
track,track_permanent-way-geograph-org-uk-1083886.jpg,https://commons.wikimedia.org/wiki/File:Permanent_way._-_geograph.org.uk_-_1083886.jpg,Harvey Robinson,CC BY-SA 2.0
track,track_permanent-way-hut-on-the-way-to-holt-geograph-org-uk-1755442.jpg,https://commons.wikimedia.org/wiki/File:Permanent_Way_hut_on_the_way_to_Holt_-_geograph.org.uk_-_1755442.jpg,Ashley Dace,CC BY-SA 2.0
track,track_permanent-way-of-liverpool-and-manchester-railway-1830.png,"https://commons.wikimedia.org/wiki/File:Permanent_Way_of_Liverpool_and_Manchester_Railway,_1830.png",not stated,Public domain
track,track_permanent-way-of-the-london-and-north-western-railway-1888.png,"https://commons.wikimedia.org/wiki/File:Permanent_Way_of_the_London_and_North-Western_Railway,_1888.png",not stated,Public domain
track,track_permanent-way-train-larne-geograph-org-uk-1088463.jpg,"https://commons.wikimedia.org/wiki/File:Permanent_way_train,_Larne_-_geograph.org.uk_-_1088463.jpg",Aubrey Dale,CC BY-SA 2.0
track,track_permanent-way-train-whitehead-geograph-org-uk-1084901.jpg,"https://commons.wikimedia.org/wiki/File:Permanent_way_train,_Whitehead_-_geograph.org.uk_-_1084901.jpg",Aubrey Dale,CC BY-SA 2.0
track,track_permanent-way-yard-geograph-org-uk-1389801.jpg,https://commons.wikimedia.org/wiki/File:Permanent_way_yard_-_geograph.org.uk_-_1389801.jpg,Alan Murray-Rust,CC BY-SA 2.0
track,track_pine-creek-rail-steel-sleepers-dsc03637.jpg,https://commons.wikimedia.org/wiki/File:Pine_Creek_Rail_Steel_Sleepers_DSC03637.jpg,Yewenyi at English Wikipedia,CC BY-SA 3.0
track,track_railway-track-construction-gang-handling-sleepers-at-track-s.jpg,"https://commons.wikimedia.org/wiki/File:Railway_Track_Construction_Gang_handling_sleepers_at_track%27s_end_prior_to_laying_rails,_1910.jpg",Queensland State Archives,Public domain
track,track_railway-track-damaged.jpg,https://commons.wikimedia.org/wiki/File:Railway_Track_Damaged.JPG,TeWeBs,CC BY-SA 4.0
track,track_remains-of-a-permanent-way-hut-geograph-org-uk-1810562.jpg,https://commons.wikimedia.org/wiki/File:Remains_of_a_Permanent_Way_hut_-_geograph.org.uk_-_1810562.jpg,Ashley Dace,CC BY-SA 2.0
track,track_s02-676-gleisverschlingung-binningerstra-e-be-4-8-212-blt.jpg,"https://commons.wikimedia.org/wiki/File:S02_676_Gleisverschlingung_Binningerstra%C3%9Fe,_Be_4-8_212_BLT.jpg",Falk2,CC BY-SA 4.0
track,track_s02-678-binningerstra-e-gleisverschlingung.jpg,"https://commons.wikimedia.org/wiki/File:S02_678_Binningerstra%C3%9Fe,_Gleisverschlingung.jpg",Falk2,CC BY-SA 4.0
track,track_s02-679-gleisverschlingung-binningerstra-e.jpg,https://commons.wikimedia.org/wiki/File:S02_679_Gleisverschlingung_Binningerstra%C3%9Fe.jpg,Falk2,CC BY-SA 4.0
track,track_s02-681-gleisverschlingung-binningerstra-e-be-6-10.jpg,"https://commons.wikimedia.org/wiki/File:S02_681_Gleisverschlingung_Binningerstra%C3%9Fe,_Be_6-10.jpg",Falk2,CC BY-SA 4.0
track,track_s02-684-gleisverschlingung-binningerstra-e-be-4-8-257.jpg,"https://commons.wikimedia.org/wiki/File:S02_684_Gleisverschlingung_Binningerstra%C3%9Fe,_Be_4-8_257.jpg",Falk2,CC BY-SA 4.0
track,track_s02-685-gleisverschlingung-binningerstra-e-be-4-8-257.jpg,"https://commons.wikimedia.org/wiki/File:S02_685_Gleisverschlingung_Binningerstra%C3%9Fe,_Be_4-8_257.jpg",Falk2,CC BY-SA 4.0
track,track_signal-and-permanent-way-hut-geograph-org-uk-1369457.jpg,https://commons.wikimedia.org/wiki/File:Signal_and_Permanent_way_hut_-_geograph.org.uk_-_1369457.jpg,Ashley Dace,CC BY-SA 2.0
track,track_signal-and-permanent-way-hut-geograph-org-uk-1755440.jpg,https://commons.wikimedia.org/wiki/File:Signal_and_Permanent_way_hut_-_geograph.org.uk_-_1755440.jpg,Ashley Dace,CC BY-SA 2.0
track,track_smart-station-sonoma-county-airport-gauntlet-track-2016-06-0.jpg,https://commons.wikimedia.org/wiki/File:SMART-Station-Sonoma-County-Airport-gauntlet-track-2016-06-07-173221.jpg,Waggie,CC BY-SA 4.0
track,track_steel-sleepers-at-dovey-junction-geograph-org-uk-1085368.jpg,https://commons.wikimedia.org/wiki/File:Steel_sleepers_at_Dovey_Junction_-_geograph.org.uk_-_1085368.jpg,OLU,CC BY-SA 2.0
track,track_techbr-cke-gleisverschlingung-2.jpg,"https://commons.wikimedia.org/wiki/File:Techbr%C3%BCcke,_Gleisverschlingung_2.jpg",Falk2,CC BY 3.0
track,track_the-permanent-way-at-dunmurry-station-geograph-org-uk-636173.jpg,https://commons.wikimedia.org/wiki/File:The_permanent_way_at_Dunmurry_station_-_geograph.org.uk_-_636173.jpg,Aubrey Dale,CC BY-SA 2.0
track,track_track-bed-grading-for-yard-10-lead-december-2017.jpg,"https://commons.wikimedia.org/wiki/File:Track_bed_grading_for_Yard_10_lead,_December_2017.jpg",MassDOT,Public domain
track,track_tualatin-station-platform-view-showing-gauntlet-track-2015.jpg,"https://commons.wikimedia.org/wiki/File:Tualatin_station_platform_view,_showing_gauntlet_track_(2015).jpg",Steve Morgan,CC BY-SA 4.0
track,track_workers-manually-levelling-gravel-ballast-in-the-railway-tra.jpg,"https://commons.wikimedia.org/wiki/File:Workers_manually_levelling_gravel_(Ballast)_in_the_railway_track,_Tamil_Nadu_05.jpg",PJeganathan,CC BY-SA 4.0
train,train_2-1592-tem2-1592-diesel-locomotive.jpg,https://commons.wikimedia.org/wiki/File:%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%B2%D0%BE%D0%B7_%D0%A2%D0%AD%D0%9C2-1592_(TEM2-1592_diesel_locomotive).jpg,Novoklimov,CC0
train,train_20230101-ukrainian-railways-passenger-car-at-che-m-train-sta.jpg,https://commons.wikimedia.org/wiki/File:20230101_Ukrainian_Railways_passenger_car_at_Che%C5%82m_train_station.jpg,Maksym Kozlenko,CC BY-SA 4.0
train,train_a-passenger-train-in-neyshabur-train-station.jpg,https://commons.wikimedia.org/wiki/File:A_passenger_train_in_Neyshabur_Train_Station.jpg,Ehsanbasafa,CC BY-SA 4.0
train,train_a-passenger-train-on-platform-3-of-patna-junction.jpg,https://commons.wikimedia.org/wiki/File:A_passenger_train_on_Platform_3_of_Patna_Junction.jpg,Ravi Dwivedi,CC BY-SA 4.0
train,train_a-passenger-train-type-sm3-pendolino-near-the-helsinki-railw.jpg,https://commons.wikimedia.org/wiki/File:A_passenger_train_(type_Sm3_Pendolino)_near_the_Helsinki_railway_station_in_Finland.jpg,Pöllö,CC BY 3.0
train,train_amerton-railway-deutz-diesel-on-a-passenger-train-geograph-o.jpg,https://commons.wikimedia.org/wiki/File:Amerton_Railway_-_Deutz_Diesel_on_a_passenger_train_-_geograph.org.uk_-_6959282.jpg,Chris Allen,CC BY-SA 2.0
train,train_berninabahn-zwischen-lagalb-und-ospizio-bernina-im-winter.jpg,https://commons.wikimedia.org/wiki/File:Berninabahn_zwischen_Lagalb_und_Ospizio_Bernina_im_Winter.jpg,Kabelleger / David Gubler,Public domain
train,train_bredgar-locomotive-bredgar-and-wormshill-light-railway-geogr.jpg,"https://commons.wikimedia.org/wiki/File:%22Bredgar%22_Locomotive,_Bredgar_and_Wormshill_Light_Railway_(geograph_5102970).jpg",Chris Whippet,CC BY-SA 2.0
train,train_diesel-locomotive-chme3-5947-in-vinnitsa-railway-station-ukr.jpg,"https://commons.wikimedia.org/wiki/File:Diesel_locomotive_ChME3-5947_in_Vinnitsa_railway_station,_Ukraine,_2012.jpg",George Chernilevsky,CC BY-SA 4.0
train,train_diesel-locomotive-east-hayling-light-railway-2-geograph-3498.jpg,"https://commons.wikimedia.org/wiki/File:Diesel_locomotive,_East_Hayling_Light_Railway_(2)_(geograph_3498774).jpg",nick macneill,CC BY-SA 2.0
train,train_diesel-locomotive-east-hayling-light-railway-geograph-349877.jpg,"https://commons.wikimedia.org/wiki/File:Diesel_locomotive,_East_Hayling_Light_Railway_(geograph_3498770).jpg",nick macneill,CC BY-SA 2.0
train,train_diesel-shunting-locomotive-at-aylsham-bure-valley-railway-st.jpg,https://commons.wikimedia.org/wiki/File:Diesel_Shunting_Locomotive_at_Aylsham_Bure_Valley_Railway_station_(geograph_2450759).jpg,Glen Denny,CC BY-SA 2.0
train,train_drs-passenger-train-at-barrow-station-geograph-org-uk-598429.jpg,https://commons.wikimedia.org/wiki/File:DRS_passenger_train_at_Barrow_station_-_geograph.org.uk_-_5984295.jpg,Ian Taylor,CC BY-SA 2.0
train,train_drs-passenger-train-at-lancaster-station-geograph-org-uk-451.jpg,https://commons.wikimedia.org/wiki/File:DRS_passenger_train_at_Lancaster_station_-_geograph.org.uk_-_4512945.jpg,Ian Taylor,CC BY-SA 2.0
train,train_el-18-2262-ring-br-ttum.jpg,https://commons.wikimedia.org/wiki/File:El_18_2262_Ring_-_Br%C3%B8ttum.jpg,Kabelleger / David Gubler,CC BY-SA 4.0
train,train_ellen-street-station-and-passenger-train-headed-by-sar-loco-.jpg,"https://commons.wikimedia.org/wiki/File:Ellen_Street_station_and_passenger_train_headed_by_SAR_loco_625,_1940_(SLSA_B_30245).jpg",Unknown author Unknown author,Public domain
train,train_ferronor-gr12u-412-montadon-potrerillos.jpg,https://commons.wikimedia.org/wiki/File:Ferronor_GR12U_412_Montadon_-_Potrerillos.jpg,Kabelleger / David Gubler ( http://www.bahnbilder.ch ),CC BY-SA 3.0
train,train_graffiti-and-passenger-train-on-railway-bridge-footscray-mel.jpg,"https://commons.wikimedia.org/wiki/File:Graffiti_and_passenger_train_on_railway_bridge,_Footscray,_Melbourne,_Australia_.jpg",Xyxyzyz,CC BY-SA 4.0
train,train_gusev-passenger-train-2025-05-5354.jpg,https://commons.wikimedia.org/wiki/File:Gusev_passenger_train_2025-05_5354.JPG,Artyom Svetlov,CC BY 4.0
train,train_gwr-dukedog-on-local-passenger-train-in-the-dee-valley-llang.jpg,"https://commons.wikimedia.org/wiki/File:GWR_%27Dukedog%27_on_local_passenger_train_in_the_Dee_valley,_Llangollen_Railway_-_geograph.org.uk_-_6830127.jpg",Martin Tester,CC BY-SA 2.0
train,train_h-2044-between-turcin-and-sveti-ilija.jpg,https://commons.wikimedia.org/wiki/File:H%C5%BD_2044_between_Turcin_and_Sveti_Ilija.jpg,Kabelleger / David Gubler ( http://www.bahnbilder.ch ),CC BY-SA 3.0
train,train_harlingen-spiraalveren-oude-treinwagon-12-07-2021-actm.jpg,https://commons.wikimedia.org/wiki/File:Harlingen._Spiraalveren_oude_treinwagon_12-07-2021._(actm.).jpg,Agnes Monkelbaan,CC BY-SA 4.0
train,train_indian-pacific-passenger-train-2025.jpg,https://commons.wikimedia.org/wiki/File:Indian_Pacific_passenger_train_2025.jpg,Tomoyn,CC BY 4.0
train,train_julong-0001-with-passenger-train-at-beijing-railway-station.jpg,https://commons.wikimedia.org/wiki/File:Julong-0001_with_passenger_train_at_Beijing_Railway_Station.jpg,Unknown author Unknown author,Public domain
train,train_kazanskoe-direction-passenger-train-2022-06.jpg,https://commons.wikimedia.org/wiki/File:Kazanskoe_direction_passenger_train_2022-06.jpg,Svetlov Artem,CC0
train,train_locomotive-epl2t-on-train-station-in-donetsk.jpg,https://commons.wikimedia.org/wiki/File:Locomotive_EPL2T_on_train_station_in_Donetsk.jpg,Andrey Butko,CC BY-SA 3.0
train,train_locomotive-hauled-passenger-train-in-newport-railway-station.jpg,https://commons.wikimedia.org/wiki/File:Locomotive_hauled_passenger_train_in_Newport_railway_station_-_geograph.org.uk_-_5286081.jpg,Jaggery,CC BY-SA 2.0
train,train_marshall-and-east-texas-railway-passenger-train.jpg,https://commons.wikimedia.org/wiki/File:Marshall_and_East_Texas_Railway_Passenger_Train.jpg,Collection of the Historic Upshur Museum,Public domain
train,train_mixed-passenger-and-goods-train-on-the-great-northern-railwa.jpg,"https://commons.wikimedia.org/wiki/File:Mixed_(passenger_and_goods)_train_on_the_Great_Northern_Railway,_South_Australia_(later,_Central_Australia_Railway),_travelling_south_between_Hookina_railway_siding_and_Hawker,_about_1910.jpg",Unknown author Unknown author,Public domain
train,train_pacer-passenger-train-geograph-org-uk-5708251.jpg,https://commons.wikimedia.org/wiki/File:Pacer_passenger_train_-_geograph.org.uk_-_5708251.jpg,Philip Halling,CC BY-SA 2.0
train,train_passenger-train-approaching-harrington-railway-station-geogr.jpg,https://commons.wikimedia.org/wiki/File:Passenger_Train_Approaching_Harrington_Railway_Station_-_geograph.org.uk_-_5870749.jpg,David Robinson,CC BY-SA 2.0
train,train_passenger-train-ashover-light-railway.jpg,https://commons.wikimedia.org/wiki/File:Passenger_Train._Ashover_Light_Railway.jpg,Unknown photographer,Public domain
train,train_passenger-train-at-birdhill-geograph-org-uk-3132688.jpg,https://commons.wikimedia.org/wiki/File:Passenger_train_at_Birdhill_-_geograph.org.uk_-_3132688.jpg,The Carlisle Kid,CC BY-SA 2.0
train,train_passenger-train-at-moate-station-geograph-2368132.jpg,https://commons.wikimedia.org/wiki/File:Passenger_train_at_Moate_station_(geograph_2368132).jpg,The Carlisle Kid,CC BY-SA 2.0
train,train_passenger-train-by-the-railway-hut-at-rickle-craig-geograph-.jpg,https://commons.wikimedia.org/wiki/File:Passenger_train_by_the_railway_hut_at_Rickle_Craig_-_geograph.org.uk_-_6706548.jpg,Andrew Diack,CC BY-SA 2.0
train,train_passenger-train-car-for-black-river-and-western-railroad-tra.jpg,https://commons.wikimedia.org/wiki/File:Passenger_Train_Car_for_Black_River_and_Western_Railroad_Train_Interior.jpg,SeichanGant,CC BY-SA 4.0
train,train_passenger-train-leaving-birdhill-geograph-org-uk-3132640.jpg,https://commons.wikimedia.org/wiki/File:Passenger_train_leaving_Birdhill_-_geograph.org.uk_-_3132640.jpg,The Carlisle Kid,CC BY-SA 2.0
train,train_passenger-train-trans-caspian-rwy-turkmenistan.jpg,https://commons.wikimedia.org/wiki/File:Passenger-train-Trans-Caspian-Rwy-Turkmenistan.jpg,Allan Mustard,CC BY-SA 4.0
train,train_passengers-on-train-in-sri-lanka.jpg,https://commons.wikimedia.org/wiki/File:Passengers_on_train_in_Sri_Lanka.jpg,Stefano Annovazzi Lodi,CC BY-SA 2.0
train,train_regiojet-class-193-stre-no.jpg,https://commons.wikimedia.org/wiki/File:RegioJet_class_193_Stre%C4%8Dno.jpg,Kabelleger / David Gubler,CC BY-SA 4.0
train,train_regionalzug-auf-der-berninalinie-am-lago-bianco.jpg,https://commons.wikimedia.org/wiki/File:Regionalzug_auf_der_Berninalinie_am_Lago_Bianco.JPG,"Feel free to use my photos, but please mention me as the author and if you want send me a message . or ( rufre@lenz-nenning.at )",CC BY-SA 3.0 at
train,train_romanian-railway-cfr-fast-passenger-train.jpg,https://commons.wikimedia.org/wiki/File:Romanian_Railway_(CFR)_Fast_Passenger_Train.jpg,"Gary Lee Todd, Ph.D.",CC0
train,train_ruston-hornsby-diesel-locomotive-helston-railway-geograph-54.jpg,https://commons.wikimedia.org/wiki/File:Ruston_%26_Hornsby_diesel_locomotive_-_Helston_Railway_(geograph_5416385).jpg,Chris Allen,CC BY-SA 2.0
train,train_sabah-state-railway-passenger-waiting-for-train-01.jpg,https://commons.wikimedia.org/wiki/File:Sabah_State_Railway_Passenger-waiting-for-train-01.jpg,"CEphoto, Uwe Aranas",CC BY-SA 3.0
train,train_saint-petersburg-russian-railway-museum-diesel-locomotive-te.jpg,https://commons.wikimedia.org/wiki/File:Saint_Petersburg._Russian_Railway_Museum._Diesel_locomotive_TE1-20-135_P7212892_2200.jpg,Alexxx1979,CC BY-SA 4.0
train,train_saint-petersburg-russian-railway-museum-te2-414-diesel-locom.jpg,https://commons.wikimedia.org/wiki/File:Saint_Petersburg._Russian_Railway_Museum._TE2-414_diesel_locomotive_P7212869_2200.jpg,Alexxx1979,CC BY-SA 4.0
train,train_saint-petersburg-russian-railway-museum-tep10-163-diesel-loc.jpg,https://commons.wikimedia.org/wiki/File:Saint_Petersburg._Russian_Railway_Museum._TEP10-163_diesel_locomotive_P7212866_2200.jpg,Alexxx1979,CC BY-SA 4.0
train,train_saliwangan-sabah-diesel-lokomotive-6105-01.jpg,https://commons.wikimedia.org/wiki/File:Saliwangan_Sabah_Diesel-lokomotive-6105-01.jpg,"CEphoto, Uwe Aranas",CC BY-SA 3.0
train,train_side-view-of-passenger-car-with-livery-of-the-ghan-train-gre.jpg,https://commons.wikimedia.org/wiki/File:Side_view_of_passenger_car_with_livery_of_The_Ghan_train_(Great_Southern_Railway).jpg,Beau Wade,CC BY 2.0
train,train_south-australian-railways-all-steel-main-line-passenger-car-.png,https://commons.wikimedia.org/wiki/File:South_Australian_Railways_all-steel_main_line_passenger_car_design_of_1923.png,South Australian Railways,Public domain
train,train_statfold-barn-railway-diesel-locomotive-geograph-3911882.jpg,https://commons.wikimedia.org/wiki/File:Statfold_Barn_Railway_-_diesel_locomotive_(geograph_3911882).jpg,Chris Allen,CC BY-SA 2.0
train,train_statfold-barn-railway-diesel-locomotive-geograph-3924573.jpg,https://commons.wikimedia.org/wiki/File:Statfold_Barn_Railway_-_diesel_locomotive_(geograph_3924573).jpg,Chris Allen,CC BY-SA 2.0
train,train_statfold-barn-railway-motor-rail-locomotive-geograph-4215905.jpg,https://commons.wikimedia.org/wiki/File:Statfold_Barn_Railway_-_Motor_Rail_locomotive_(geograph_4215905).jpg,Chris Allen,CC BY-SA 2.0
train,train_the-overland-passenger-train-ararat-victoria.jpg,https://commons.wikimedia.org/wiki/File:The_Overland_passenger_train_Ararat_Victoria.jpg,Tomoyn,CC BY 4.0
train,train_threlkeld-quarry-mine-museum-passenger-train-geograph-458675.jpg,https://commons.wikimedia.org/wiki/File:Threlkeld_Quarry_%26_Mine_Museum_-_passenger_train_(geograph_4586753).jpg,Chris Allen,CC BY-SA 2.0
train,train_train-approaching-corkickle-railway-station-geograph-org-uk-.jpg,https://commons.wikimedia.org/wiki/File:Train_Approaching_Corkickle_Railway_Station_-_geograph.org.uk_-_5874168.jpg,David Robinson,CC BY-SA 2.0
train,train_train-to-kolari-at-pasila-railway-station.jpg,https://commons.wikimedia.org/wiki/File:Train_to_Kolari_at_Pasila_railway_station.jpg,JIP,CC BY-SA 4.0
train,train_train-wreck-at-montparnasse-1895.jpg,https://commons.wikimedia.org/wiki/File:Train_wreck_at_Montparnasse_1895.jpg,"Photo credited to the firm Levy & fils by this site . (It is credited to a photographer ""Kuhn"" by another publisher [1] .)",Public domain
train,train_ubtz-2te116um-022-cagaan-had-sumangijn-zoo.jpg,https://commons.wikimedia.org/wiki/File:UBTZ_2TE116UM-022_Cagaan_Had_-_Sumangijn_Zoo.jpg,Kabelleger / David Gubler,CC BY-SA 4.0
train,train_unusual-locomotive-in-charge-of-passenger-train-in-a-gloomy-.jpg,https://commons.wikimedia.org/wiki/File:Unusual_locomotive_in_charge_of_passenger_train_in_a_gloomy_New_Street_Station_-_geograph.org.uk_-_2269050.jpg,Roger Templeman,CC BY-SA 2.0
